What We Do Is Secret,58800.0,Rodger Grossman,Shane West,Bijou Phillips,Rick Gonzalez,R
Lost Woods,58200.0,Nathan Ellering,Phillip Ellering,Joey Brown,Garrett Vander Leun,NOT_RATED
Trust,58200.0,David Schwimmer,Clive Owen,Catherine Keener,Liana Liberato,R
The Young Unknowns,58200.0,Catherine Jelski,Devon Gummersall,Eion Bailey,Arly Jover,UNRATED
Faust,58100.0,Aleksandr Sokurov,Johannes Zeiler,Anton Adasinsky,Isolda Dychauk,NOT_RATED
La séparation,58000.0,Christian Vincent,Isabelle Huppert,Daniel Auteuil,JÃ©rÃ´me Deschamps,NULL
Ermo,57900.0,Xiaowen Zhou,Liya Ai,Peiqi Liu,Zhijun Ge,NULL
Vodka Lemon,57800.0,Hiner Saleem,Romen Avinian,Lala Sarkissian,Ivan Franek,NULL
House of Fools,57700.0,Andrey Konchalovskiy,Yuliya Vysotskaya,Sultan Islamov,Bryan Adams,R
Lost in Thailand,57400.0,Zheng Xu,Zheng Xu,Baoqiang Wang,Bo Huang,NOT_RATED
"Flamenco, Flamenco",57300.0,Carlos Saura,Sara Baras,JosÃ© Miguel Carmona,Montse CortÃ©s,NULL
Kuch Khatti Kuch Meethi,57200.0,Rahul Rawail,Kajol,Rati Agnihotri,Rishi Kapoor,NULL
Deal,57200.0,Gil Cates Jr.,Burt Reynolds,Bret Harrison,Maria Mason,PG_13
The Saint of Fort Washington,57100.0,Tim Hunter,Danny Glover,Matt Dillon,Rick Aviles,R
Gumby: The Movie,57100.0,Art Clokey,Dal McKennon,Art Clokey,Gloria Clokey,NULL
Smoking/No Smoking,57000.0,Alain Resnais,Sabine AzÃ©ma,Pierre Arditi,Peter Hudson,NULL
The Big Chill,57000.0,Lawrence Kasdan,Tom Berenger,Glenn Close,Jeff Goldblum,R
God of Vampires,56700.0,Rob Fitz,Jayson Argento,Lilith Astaroth,Jon Bailey,NULL
The Road,56700.0,John Hillcoat,Viggo Mortensen,Charlize Theron,Kodi Smit-McPhee,R
Borgman,56500.0,Alex van Warmerdam,Jan Bijvoet,Hadewych Minis,Jeroen Perceval,NOT_RATED
Finding Amanda,56400.0,Peter Tolan,Matthew Broderick,Brittany Snow,Maura Tierney,R
Blue Moon,56300.0,John A. Gallagher,Ben Gazzara,Rita Moreno,Alanna Ubach,PG_13
"Patrik, Age 1.5",56300.0,Ella Lemhagen,Gustaf SkarsgÃ¥rd,Torkel Petersson,Tom Ljungman,R
The Substance of Fire,56200.0,Daniel J. Sullivan,Tony Goldwyn,Benjamin Ungar,Timothy Hutton,R
La vengeance d'une blonde,56200.0,Jeannot Szwarc,Christian Clavier,Marie-Anne Chazel,ClÃ©mentine CÃ©lariÃ©,NULL
Beyond the Black Rainbow,56100.0,Panos Cosmatos,Eva Bourne,Michael Rogers,Scott Hylands,R
Deep in the Woods,56100.0,Lionel Delplanque,Marie Trintignant,Suzanne MacAleese,Maud Buquet,R
The Aura,56100.0,FabiÃ¡n Bielinsky,Ricardo DarÃ­n,Manuel Rodal,Dolores Fonzi,UNRATED
Harvard Man,56000.0,James Toback,Sarah Michelle Gellar,Adrian Grenier,Joey Lauren Adams,R
The Alarmist,56000.0,Evan Dunsky,David Arquette,Stanley Tucci,Kate Capshaw,R
Go for Sisters,56000.0,John Sayles,LisaGay Hamilton,Yolonda Ross,Edward James Olmos,UNRATED
Looking for Eric,55800.0,Ken Loach,Steve Evets,Eric Cantona,Stephanie Bishop,NULL
Chapter 27,55700.0,J.P. Schaefer,Chuck Cooper,Victor Verhaeghe,Robert Gerard Larkin,R
The Embalmer,55600.0,Matteo Garrone,Ernesto Mahieux,Valerio Foglia Manzillo,Elisabetta Rocchetti,NOT_RATED
Wings of Honneamise,55600.0,Hiroyuki Yamaga,Leo Morimoto,David Thomas,Mitsuki Yayoi,UNRATED
Le sourire,55500.0,Claude Miller,Jean-Pierre Marielle,Richard Bohringer,Emmanuelle Seigner,NULL
The Invisible Circus,55400.0,Adam Brooks,Jordana Brewster,Cameron Diaz,Christopher Eccleston,R
Beautiful Creatures,55400.0,Bill Eagles,Rachel Weisz,Susan Lynch,Iain Glen,R
C.O.G.,55300.0,Kyle Patrick Alvarez,Jonathan Groff,Denis O'Hare,Corey Stoll,R
Reality,55300.0,Matteo Garrone,Aniello Arena,Paola Minaccioni,Loredana Simioli,R
That Obscure Object of Desire,55300.0,Luis BuÃ±uel,Fernando Rey,Carole Bouquet,Ãngela Molina,R
Ikiru,55200.0,Akira Kurosawa,Takashi Shimura,Nobuo Kaneko,Shin'ichi Himori,NOT_RATED
Roadside Romeo,55200.0,Jugal Hansraj,Saif Ali Khan,Kareena Kapoor,Javed Jaffrey,PG
Nijinsky: The Diaries of Vaslav Nijinsky,55100.0,Paul Cox,Derek Jacobi,Delia Silvan,Chris Haywood,NULL
Mother of Tears,54900.0,Dario Argento,Asia Argento,Cristian Solimeno,Adam James,NC_17
The Children of the Century,54900.0,Diane Kurys,Juliette Binoche,BenoÃ®t Magimel,Stefano Dionisi,NULL
Civic Duty,54900.0,Jeff Renfroe,Peter Krause,Khaled Abol Naga,Richard Schiff,R
Triad Election,54900.0,Johnnie To,Louis Koo,Simon Yam,Nick Cheung,UNRATED
I Stand Alone,54700.0,Gaspar NoÃ©,Philippe Nahon,Blandine Lenoir,Frankie Pain,NOT_RATED
Lucky Break,54600.0,Peter Cattaneo,Ron Cook,Frank Harper,James Nesbitt,PG_13
Sue,54600.0,Amos Kollek,Anna Levine,Matthew Powers,Tahnee Welch,NULL
Twentynine Palms,54500.0,Bruno Dumont,Yekaterina Golubeva,David Wissak,NULL,UNRATED
Gozu,54400.0,Takashi Miike,YÃ»ta Sone,ShÃ´ Aikawa,Kimika Yoshino,UNRATED
Sangre de mi sangre,54200.0,Christopher Zalla,JesÃºs Ochoa,Armando HernÃ¡ndez,Jorge AdriÃ¡n EspÃ­ndola,TV_MA
"Truth or Consequences, N.M.",54200.0,Kiefer Sutherland,Kiefer Sutherland,Kim Dickens,Vincent Gallo,R
Jungle,54100.0,Ram Gopal Varma,Sunil Shetty,Fardeen Khan,Urmila Matondkar,NULL
Ilo Ilo,54100.0,Anthony Chen,Yann Yann Yeo,Tian Wen Chen,Angeli Bayani,NOT_RATED
L.A. Twister,54000.0,Sven Pape,Zack Ward,Tony Daly,Jennifer Aspen,NULL
Somers Town,54000.0,Shane Meadows,Thomas Turgoose,Ireneusz Czop,Piotr Jagiello,NULL
Free Men,53800.0,IsmaÃ«l Ferroukhi,Tahar Rahim,Michael Lonsdale,Mahmud Shalaby,UNRATED
Bart Got a Room,53800.0,Brian Hecker,Steven Kaplan,William H. Macy,Cheryl Hines,R
A Plumm Summer,53800.0,Caroline Zelder,Jeff Daniels,William Baldwin,Henry Winkler,PG
Not Forgotten,53700.0,Dror Soref,Simon Baker,Paz Vega,Michael DeLorenzo,R
Leonie!,53700.0,Joseph Robert Maher,Mary Rose Maher,Paige Pilarski,Genevieve Lang,NULL
The Turin Horse,53700.0,BÃ©la Tarr,Ãgnes Hranitzky,JÃ¡nos Derzsi,Erika BÃ³k,NOT_RATED
Line of Duty,53700.0,Bryan Ramirez,Jeremy Ray Valdez,Walter Perez,Fernanda Romero,R
Half of a Yellow Sun,53600.0,Biyi Bandele,Chiwetel Ejiofor,Thandie Newton,Anika Noni Rose,R
Dirty Girl,53600.0,Abe Sylvia,Juno Temple,Jeremy Dozier,Milla Jovovich,R
Kalamazoo?,53600.0,David O'Malley,Josie Davis,Mayim Bialik,Joanna Clare Scott,PG_13
10th & Wolf,53500.0,Robert Moresco,James Marsden,Giovanni Ribisi,Brad Renfro,R
Once in the Life,53500.0,Laurence Fishburne,Eamonn Walker,Laurence Fishburne,Gregory Hines,R
Finishing the Game: The Search for a New Bruce Lee,52900.0,Justin Lin,Roger Fan,Dustin Nguyen,Sung Kang,NOT_RATED
Neuf mois,52800.0,Patrick BraoudÃ©,Philippine Leroy-Beaulieu,Catherine Jacob,Patrick BraoudÃ©,NULL
Eyes Without a Face,52700.0,Georges Franju,Pierre Brasseur,Alida Valli,Juliette Mayniel,UNRATED
The Convent,52600.0,Manoel de Oliveira,Catherine Deneuve,John Malkovich,LuÃ­s Miguel Cintra,PG
The Million Dollar Hotel,52500.0,Wim Wenders,Jeremy Davies,Milla Jovovich,Mel Gibson,R
"God Said, 'Ha!'",52300.0,Julia Sweeney,Julia Sweeney,Quentin Tarantino,NULL,PG_13
Trucker,52200.0,James Mottern,Michelle Monaghan,Nathan Fillion,Benjamin Bratt,R
"I, the Worst of All",52100.0,MarÃ­a Luisa Bemberg,Assumpta Serna,Dominique Sanda,HÃ©ctor Alterio,R
$9.99,52100.0,Tatia Rosenthal,Geoffrey Rush,Anthony LaPaglia,Samuel Johnson,R
The Harimaya Bridge,52100.0,Aaron Woolfolk,Bennet Guillory,Saki Takaoka,Misa Shimizu,NULL
The Town Is Quiet,52000.0,Robert GuÃ©diguian,Ariane Ascaride,Jean-Pierre Darroussin,GÃ©rard Meylan,NULL
Strength and Honour,51900.0,Mark Mahon,Michael Madsen,Vinnie Jones,Patrick Bergin,R
Six Ways to Sunday,51600.0,Adam Bernstein,Norman Reedus,Deborah Harry,Adrien Brody,R
Luminous Motion,51400.0,Bette Gordon,Deborah Kara Unger,Terry Kinney,Eric Lloyd,NULL
The Boss of It All,51300.0,Lars von Trier,Jens Albinus,Peter Gantzler,FriÃ°rik ÃÃ³r FriÃ°riksson,NOT_RATED
God's Sandbox,50900.0,Doron Eran,Meital Dohan,Ashraf Farah,Amnon Fisher,NULL
Johns,50800.0,Scott Silver,David Arquette,Lukas Haas,Tony Epper,R
The Two of Us,50700.0,Claude Berri,Michel Simon,Roger Carel,Paul PrÃ©boist,NOT_RATED
8½,50700.0,Federico Fellini,Marcello Mastroianni,Anouk AimÃ©e,Claudia Cardinale,NOT_RATED
Wasabi Tuna,50700.0,Lee Friedlander,Antonio Sabato Jr.,Jason London,Barney Cheng,R
Pharaoh's Army,50700.0,Robby Henson,Chris Cooper,Patricia Clarkson,Kris Kristofferson,PG_13
Hateship Loveship,50600.0,Liza Johnson,Kristen Wiig,Guy Pearce,Hailee Steinfeld,R
Criminal Lovers,50500.0,FranÃ§ois Ozon,Natacha RÃ©gnier,JÃ©rÃ©mie Renier,Predrag Manojlovic,NULL
Wake in Fright,50400.0,Ted Kotcheff,Donald Pleasence,Gary Bond,Chips Rafferty,R
The Old Lady Who Walked in the Sea,50300.0,Laurent Heynemann,Jeanne Moreau,Michel Serrault,Luc Thuillier,UNRATED
The Retrieval,50300.0,Chris Eska,Ashton Sanders,Tishuan Scott,Keston John,R
Leila,50100.0,Dariush Mehrjui,Leila Hatami,Ali Mosaffa,Jamileh Sheikhi,NULL
Little Jerusalem,50100.0,Karin Albou,Fanny Valette,Elsa Zylberstein,Bruno Todeschini,NULL
Grace Is Gone,50100.0,James C. Strouse,John Cusack,Emily Churchill,Rebecca Spence,PG_13
Broken Hill,50100.0,Dagen Merrill,Luke Arnold,Alexa PenaVega,Rhys Wakefield,PG
The Grandfather,50000.0,JosÃ© Luis Garci,Fernando FernÃ¡n GÃ³mez,Rafael Alonso,Cayetana GuillÃ©n Cuervo,PG
Le amiche,50000.0,Michelangelo Antonioni,Eleonora Rossi Drago,Gabriele Ferzetti,Franco Fabrizi,NULL
In Bloom,50000.0,Nana Ekvtimishvili,Simon GroÃ,Lika Babluani,Mariam Bokeria,NOT_RATED
My Lucky Star,50000.0,Dennie Gordon,Ziyi Zhang,Leehom Wang,Terri Kwan,NULL
At Middleton,50000.0,Adam Rodgers,Andy Garcia,Vera Farmiga,Taissa Farmiga,R
9 Songs,49800.0,Michael Winterbottom,Kieran O'Brien,Margo Stilley,The Dandy Warhols,NOT_RATED
Martha et moi,49800.0,JirÃ­ Weiss,Marianne SÃ¤gebrecht,Michel Piccoli,Klaus GrÃ¼nberg,NULL
A.P.E.X.,49600.0,Phillip J. Roth,Richard Keats,Mitchell Cox,Lisa Ann Russell,R
Le combat dans l'île,49500.0,Alain Cavalier,Romy Schneider,Jean-Louis Trintignant,Henri Serre,PG_13
The Chumscrubber,49500.0,Arie Posin,Jamie Bell,Allison Janney,Rory Culkin,R
Orphans,49500.0,Peter Mullan,Douglas Henshall,Gary Lewis,Rosemarie Stevenson,NULL
The Canyons,49500.0,Paul Schrader,Lindsay Lohan,James Deen,Nolan Gerard Funk,R
See the Sea,49500.0,FranÃ§ois Ozon,Sasha Hails,Marina de Van,Samantha,UNRATED
The Flight of the Innocent,49500.0,Carlo Carlei,Manuel Colao,Federico Pacifici,Salvatore Borghese,R
Vatel,49500.0,Roland JoffÃ©,GÃ©rard Depardieu,Uma Thurman,Tim Roth,PG_13
Exiled,49400.0,Johnnie To,Nick Cheung,Anthony Chau-Sang Wong,Francis Ng,R
The Myth of the Male Orgasm,49300.0,John Hamilton,Bruce Dinsmore,Miranda de Pencier,Mark Camacho,NULL
Boarding Gate,49300.0,Olivier Assayas,Asia Argento,Michael Madsen,Kelly Lin,R
Red Lights,49300.0,CÃ©dric Kahn,Jean-Pierre Darroussin,Carole Bouquet,Vincent Deniard,UNRATED
Fakers,49200.0,Richard Janes,Matthew Rhys,Kate Ashfield,Tom Chambers,R
Der Unhold,49200.0,Volker SchlÃ¶ndorff,John Malkovich,Armin Mueller-Stahl,Gottfried John,NULL
Babar: King of the Elephants,49100.0,Raymond Jafelice,Philip Williams,Wayne Robson,Ellen-Ray Hennessy,G
Pulse,49000.0,Kiyoshi Kurosawa,Haruhiko KatÃ´,Kumiko AsÃ´,Koyuki,R
Confusion of Genders,49000.0,Ilan Duran Cohen,Pascal Greggory,Nathalie Richard,Julie Gayet,NULL
Chocolate: Deep Dark Secrets,49000.0,Vivek Agnihotri,Anil Kapoor,Sunil Shetty,Arshad Warsi,NULL
Mini's First Time,48900.0,Nick Guthe,Alec Baldwin,Nikki Reed,Carrie-Anne Moss,R
Local Color,48900.0,George Gallo,Armin Mueller-Stahl,Trevor Morgan,Ray Liotta,R
Life & Death,48900.0,Angela Young,Randy Robertson,NULL,NULL,NULL
Madadayo,48900.0,Akira Kurosawa,Tatsuo Matsumura,KyÃ´ko Kagawa,Hisashi Igawa,NULL
Where's the Party Yaar?,48800.0,Benny Mathews,Diwakar Pathak,Sunil Malhotra,Indravadan Tridevi,PG_13
The Bag Man,48800.0,David Grovic,John Cusack,Rebecca Da Costa,Robert De Niro,R
The One I Wrote for You,48600.0,Andrew Lauer,Cheyenne Jackson,Kevin Pollak,Christine Woods,NULL
How to Kill Your Neighbor's Dog,48600.0,Michael Kalesniko,Kenneth Branagh,Robin Wright,Suzi Hofrichter,R
Ciao,48500.0,Yen Tan,Chuck Blaum,Adam Neal Smith,Ethel Lung,R
Alila,48500.0,Amos Gitai,YaÃ«l Abecassis,Hana Laszlo,Uri Klauzner,NULL
The Perfect Host,48400.0,Nick Tomnay,David Hyde Pierce,Clayne Crawford,Nathaniel Parker,R
Legend of the Fist: The Return of Chen Zhen,48400.0,Wai-keung Lau,Donnie Yen,Alex Ahlstrom,Qi Shu,R
"Lebanon, Pa.",48400.0,Ben Hickernell,Josh Hopkins,Rachel Kitson,Ian Merrill Peakes,PG_13
"Police, Adjective",48300.0,Corneliu Porumboiu,Dragos Bucur,Vlad Ivanov,Ion Stoica,NULL
The Situation,48200.0,Philip Haas,Connie Nielsen,Damian Lewis,Mido Hamada,R
The Warrior,48200.0,Asif Kapadia,Irrfan Khan,Puru Chibber,Aino Annuddin,R
Hukkle,48200.0,GyÃ¶rgy PÃ¡lfi,Ferenc Bandi,JÃ³zsefnÃ© RÃ¡cz,JÃ³zsef Forkas,UNRATED
Natural Selection,48200.0,Robbie Pickering,Matt O'Leary,Rachael Harris,John Diehl,R
Putty Hill,48100.0,Matthew Porterfield,Sky Ferreira,Cody Ray,Dustin Ray,UNRATED
Tales from Earthsea,48000.0,Goro Miyazaki,Timothy Dalton,Willem Dafoe,Mariska Hargitay,PG_13
The Cop,48000.0,Jean-Pierre Melville,Alain Delon,Richard Crenna,Catherine Deneuve,PG
Sukiyaki Western Django,48000.0,Takashi Miike,Hideaki ItÃ´,KÃ´ichi SatÃ´,Quentin Tarantino,R
Young & Beautiful,48000.0,FranÃ§ois Ozon,Marine Vacth,GÃ©raldine Pailhas,FrÃ©dÃ©ric Pierrot,NOT_RATED
Lunacy,48000.0,Jan Svankmajer,Jan TrÃ­ska,Pavel Liska,Anna GeislerovÃ¡,NULL
The Strange Case of Angelica,47700.0,Manoel de Oliveira,Pilar LÃ³pez de Ayala,Ricardo TrÃªpa,Leonor Silveira,UNRATED
Napoleon,47700.0,Mario Andreacchio,Jamie Croft,Philip Quast,Susan Lyons,G
An Amazing Couple,47600.0,Lucas Belvaux,FranÃ§ois Morel,Ornella Muti,Gilbert Melki,UNRATED
"1,000 Times Good Night",47300.0,Erik Poppe,Nikolaj Coster-Waldau,Juliette Binoche,Maria Doyle Kennedy,NULL
Interview with the Assassin,47300.0,Neil Burger,Dylan Haggerty,Raymond J. Barry,Renee Faia,R
Taboo,47200.0,Nagisa Ãshima,Takeshi Kitano,RyÃ»hei Matsuda,Shinji Takeda,NULL
Jerichow,47200.0,Christian Petzold,Benno FÃ¼rmann,Nina Hoss,Hilmi SÃ¶zer,NULL
The Square,47200.0,Nash Edgerton,David Roberts,Claire van der Boom,Joel Edgerton,R
Swimming Upstream,47200.0,Russell Mulcahy,Geoffrey Rush,Judy Davis,Jesse Spencer,PG_13
The Motel,47100.0,Michael Kang,Jeffrey Chyau,Sung Kang,Jade Wu,NULL
Owl and the Sparrow,47100.0,Stephane Gauger,Cat Ly,The Lu Le,Han Thi Pham,PG
A Master Builder,46900.0,Jonathan Demme,Wallace Shawn,Julie Hagerty,Larry Pine,NULL
Never Been Thawed,46800.0,Sean Anders,Greg Behrendt,Kent Voss,Sean Anders,R
Home Delivery: Aapko... Ghar Tak,46700.0,Sujoy Ghosh,Vivek Oberoi,Mahima Chaudhry,Ayesha Takia,NULL
Eureka,46600.0,Shinji Aoyama,KÃ´ji Yakusho,Aoi Miyazaki,Masaru Miyazaki,NULL
Alphaville,46600.0,Jean-Luc Godard,Eddie Constantine,Anna Karina,Akim Tamiroff,NOT_RATED
Margaret,46500.0,Kenneth Lonergan,Anna Paquin,Matt Damon,Mark Ruffalo,R
December Boys,46500.0,Rod Hardy,Daniel Radcliffe,Teresa Palmer,Lee Cormie,PG_13
East Palace West Palace,46500.0,Yuan Zhang,Si Han,Jun Hu,Jing Ye,NULL
Ca$h,46500.0,Stephen Milburn Anderson,Sean Bean,Chris Hemsworth,Victoria Profeta,R
Beeswax,46400.0,Andrew Bujalski,Tilly Hatcher,Maggie Hatcher,Alex Karpovsky,NULL
The Country Teacher,46200.0,Bohdan SlÃ¡ma,Pavel Liska,Zuzana BydzovskÃ¡,Ladislav SedivÃ½,UNRATED
Just a Little Harmless Sex,46200.0,Rick Rosenthal,Alison Eastwood,Rachel Hunter,Lauren Hutton,R
Declaration of War,46200.0,ValÃ©rie Donzelli,ValÃ©rie Donzelli,JÃ©rÃ©mie ElkaÃ¯m,CÃ©sar Desseix,NOT_RATED
Casi divas,46200.0,Issa LÃ³pez,Patricia Llaca,Julio Bracho,Maya Zapata,PG_13
Breakfast with Scot,46100.0,Laurie Lynd,Tom Cavanagh,Ben Shenkman,Noah Bernett,PG_13
XXY,46000.0,LucÃ­a Puenzo,Ricardo DarÃ­n,Valeria Bertuccelli,GermÃ¡n Palacios,UNRATED
The Monkey's Mask,45800.0,Samantha Lang,Susie Porter,Kelly McGillis,Abbie Cornish,R
Two Weeks,45800.0,Steve Stockman,Sally Field,Ben Chaplin,Julianne Nicholson,R
Splendor,45700.0,Gregg Araki,Kathleen Robertson,Johnathon Schaech,Matt Keeslar,R
Rapt,45700.0,Lucas Belvaux,Yvan Attal,Anne Consigny,AndrÃ© Marcon,NULL
Shotgun Stories,45700.0,Jeff Nichols,Michael Shannon,Douglas Ligon,Barlow Jacobs,PG_13
Jewtopia,45700.0,Bryan Fogel,Jennifer Love Hewitt,Peter Stormare,Bree Turner,NULL
War of the Buttons,45600.0,Christophe Barratier,Laetitia Casta,Guillaume Canet,Jean Texier,PG_13
Straight-Jacket,45500.0,Richard Day,Matt Letscher,Carrie Preston,Adam Greer,NULL
Dhadkan,45400.0,Dharmesh Darshan,Akshay Kumar,Shilpa Shetty,Sunil Shetty,NULL
Texas Killing Fields,45300.0,Ami Canaan Mann,Sam Worthington,Jeffrey Dean Morgan,ChloÃ« Grace Moretz,R
Wish You Were Here,45300.0,Kieran Darcy-Smith,Joel Edgerton,Teresa Palmer,Felicity Price,R
Raging Bull,45200.0,Martin Scorsese,Robert De Niro,Cathy Moriarty,Joe Pesci,R
Sympathy for Mr. Vengeance,45200.0,Chan-wook Park,Kang-ho Song,Ha-kyun Shin,Doona Bae,R
Wrong,45200.0,Quentin Dupieux,Jack Plotnick,Todd Giebenhain,Eric Judor,NOT_RATED
Karobaar: The Business of Love,45200.0,Rakesh Roshan,Juhi Chawla,Anil Kapoor,Rishi Kapoor,NULL
Randy and the Mob,45100.0,Ray McKinnon,Ray McKinnon,Walton Goggins,Lisa Blount,PG
Just Another Love Story,45100.0,Ole Bornedal,Anders W. Berthelsen,Rebecka Hemse,Nikolaj Lie Kaas,NULL
Undoing,45000.0,Chris Chan Lee,Sung Kang,Kelly Hu,Tom Bower,R
Brothers of the Head,45000.0,Keith Fulton,Louis Pepe,Luke Treadaway,Harry Treadaway,R
The Mirror,45000.0,Jafar Panahi,Mina Mohammad Khani,Aida Mohammadkhani,Kazem Mojdehi,NULL
Union Square,44800.0,Nancy Savoca,Tammy Blanchard,Mira Sorvino,Mike Doyle,NOT_RATED
Pandora's Box,44800.0,Rob Hardy,Michael Jai White,Monica Calhoun,Kristoff St. John,R
The Zodiac,44800.0,Alexander Bulkley,Justin Chambers,Robin Tunney,Rory Culkin,R
The Fantasticks,44800.0,Michael Ritchie,Joel Grey,Barnard Hughes,Jean Louisa Kelly,PG
Candy,44700.0,Neil Armfield,Heath Ledger,Abbie Cornish,Geoffrey Rush,R
The Bridge,44500.0,FrÃ©dÃ©ric Auburtin,GÃ©rard Depardieu,Carole Bouquet,GÃ©rard Depardieu,NULL
Low Down,44500.0,Jeff Preiss,John Hawkes,Elle Fanning,Glenn Close,R
Desert Flower,44300.0,Sherry Hormann,Soraya Omar-Scego,Idriss Abdillahi Houfaneh,Awa SaÃ¯d Darar,R
Così ridevano,44300.0,Gianni Amelio,Francesco Giuffrida,Enrico Lo Verso,Fabrizio Gifuni,NULL
Le code a changé,44200.0,DaniÃ¨le Thompson,Karin Viard,Dany Boon,Marina FoÃ¯s,NULL
Irina Palm,44100.0,Sam Garbarski,Marianne Faithfull,Predrag Manojlovic,Kevin Bishop,R
Virtual Sexuality,43900.0,Nick Hurran,Laura Fraser,Rupert Penry-Jones,Luke de Lacey,R
Reaching for the Moon,43800.0,Bruno Barreto,GlÃ³ria Pires,Miranda Otto,Tracy Middendorf,NULL
Animal Factory,43800.0,Steve Buscemi,Willem Dafoe,Edward Furlong,Danny Trejo,R
Tiny Times 2.0,43800.0,Jinming Guo,Mi Yang,Amber Kuo,Zhendong Ke,NULL
Love the Hard Way,43600.0,Peter Sehr,Adrien Brody,Charlotte Ayanna,Jon Seda,R
Parenti serpenti,43500.0,Mario Monicelli,Tommaso Bianco,Renato Cecchetto,Marina Confalone,NULL
The Rice People,43500.0,Rithy Panh,Peng Phan,Mom Soth,Chhim Naline,NULL
Following,43200.0,Christopher Nolan,Jeremy Theobald,Alex Haw,Lucy Russell,R
All Together,43200.0,StÃ©phane Robelin,Guy Bedos,Daniel BrÃ¼hl,Geraldine Chaplin,NOT_RATED
The Graduate,43200.0,Mike Nichols,Dustin Hoffman,Anne Bancroft,Katharine Ross,APPROVED
Phoenix,43100.0,Danny Cannon,Ray Liotta,Anthony LaPaglia,Daniel Baldwin,R
Grbavica: The Land of My Dreams,43100.0,Jasmila Zbanic,Mirjana Karanovic,Luna Zimic Mijovic,Leon Lucev,NULL
"Happy, Happy",43000.0,Anne Sewitsky,Agnes Kittelsen,Joachim Rafaelsen,Maibritt Saerens,R
The Bridge of San Luis Rey,42900.0,Mary McGuckian,Gabriel Byrne,Robert De Niro,Harvey Keitel,PG
Nobody Else But You,42600.0,GÃ©rald Hustache-Mathieu,Jean-Paul Rouve,Sophie Quinton,Guillaume Gouix,NOT_RATED
The Bride Wore Black,42300.0,FranÃ§ois Truffaut,Jeanne Moreau,Jean-Claude Brialy,Michel Bouquet,UNRATED
Zaytoun,42300.0,Eran Riklis,Stephen Dorff,Abdallah El Akal,Alice Taglioni,NULL
Springtime in a Small Town,42300.0,Zhuangzhuang Tian,Jingfan Hu,Jun Wu,Bai Qing Xin,PG
Ulysses' Gaze,42200.0,Theodoros Angelopoulos,Harvey Keitel,Maia Morgenstern,Erland Josephson,UNRATED
Moving McAllister,42200.0,Andrew Black,Benjamin Gourley,Mila Kunis,Jon Heder,PG_13
Blonde and Blonder,42200.0,Dean Hamilton,Pamela Anderson,Denise Richards,Emmanuelle Vaugier,PG_13
Bullhead,42100.0,MichaÃ«l R. Roskam,Matthias Schoenaerts,Jeroen Perceval,Jeanne Dandoy,R
The Woodsman,42100.0,Nicole Kassell,Kevin Bacon,Kyra Sedgwick,Mos Def,R
Assisted Living,41900.0,Elliot Greenebaum,Michael Bonsignore,Maggie Riley,Nancy Jo Boone,R
Dead Snow,41700.0,Tommy Wirkola,Jeppe Beck Laursen,Charlotte Frogner,Jenny Skavlan,NOT_RATED
For Better or Worse,41600.0,Jason Alexander,Jason Alexander,Lolita Davidovich,James Woods,PG_13
Screen Door Jesus,41600.0,Kirk Davis,Myk Watford,Lafayette Wright,Silvia Mathis Manning,R
The Slammin' Salmon,41600.0,Kevin Heffernan,Michael Clarke Duncan,Jay Chandrasekhar,Kevin Heffernan,R
A Family Affair,41500.0,Helen Lesnick,Helen Lesnick,Erica Shaffer,Arlene Golonka,NULL
Death of a Dynasty,41400.0,Damon Dash,Ebon Moss-Bachrach,Robert Stapleton,Capone Lee,R
Three Monkeys,41300.0,Nuri Bilge Ceylan,Yavuz Bingol,Hatice Aslan,Ahmet Rifat Sungar,UNRATED
Blood Ties,41200.0,Guillaume Canet,Clive Owen,Marion Cotillard,Billy Crudup,R
Seeking Justice,41100.0,Roger Donaldson,Nicolas Cage,January Jones,Guy Pearce,R
Bob le Flambeur,41000.0,Jean-Pierre Melville,Roger Duchesne,Isabelle Corey,Daniel Cauchy,PG
Interior. Leather Bar.,40900.0,James Franco,Travis Mathews,Val Lauren,Christian Patrick,NOT_RATED
Home of the Brave,40800.0,Irwin Winkler,Samuel L. Jackson,50 Cent,Jessica Biel,R
Hate Crime,40800.0,Tommy Stovall,Seth Peterson,Bruce Davison,Chad Donella,R
Hellion,40800.0,Kat Candler,Aaron Paul,Juliette Lewis,Josh Wiggins,R
Third World Cop,40700.0,Chris Browne,Paul Campbell,Mark Danvers,Carl Bradshaw,R
The Babysitters,40700.0,David Ross,Lauren Birkell,Paul Borghese,Chira Cassel,R
Fresh Bait,40600.0,Bertrand Tavernier,Marie Gillain,Olivier Sitruk,Bruno Putzulu,NULL
The Intruder,40600.0,Claire Denis,Michel Subor,GrÃ©goire Colin,Yekaterina Golubeva,NULL
Contempt,40600.0,Jean-Luc Godard,Brigitte Bardot,Jack Palance,Michel Piccoli,NOT_RATED
The FP,40600.0,Brandon Trost,Jason Trost,Jason Trost,Lee Valmassy,R
"First Love, Last Rites",40500.0,Jesse Peretz,Natasha Gregson Wagner,Giovanni Ribisi,Robert John Burke,R
CBGB,40400.0,Randall Miller,Alan Rickman,Malin Akerman,Justin Bartha,R
